n : -4.499617414502968;-1.230878592444368
c! : 2.836853171272975;-2.240692895191062==>: 2.989043308182797;-2.5173794280352455
c! : 2.836853171272975;-2.240692895191062==>: 3.0784454596928015;-3.8018022869914847
c! : 2.836853171272975;-2.240692895191062==>: 3.335140377671724;-3.140745063338135
c! : 2.836853171272975;-2.240692895191062==>: 3.0841462972249882;-0.9945965839946647
c! : 2.836853171272975;-2.240692895191062==>: 3.7178913463499708;-2.0980857057086713
c! : 2.5001795228545145;4.550786866840461==>: 0.7844718116206923;3.495445266635402
c! : 2.5001795228545145;4.550786866840461==>: 1.469367423093015;2.522727816353755
c! : 2.5001795228545145;4.550786866840461==>: 3.713606287455761;3.117827677535688
c! : 2.5001795228545145;4.550786866840461==>: 3.7509352288405378;4.609898500122631
c! : 2.5001795228545145;4.550786866840461==>: 0.8824834002738866;4.741582114696474
c! : 2.5001795228545145;4.550786866840461==>: 1.441258174365947;3.8158853141306395
c! : 2.5001795228545145;4.550786866840461==>: 3.622740194690735;4.372055467969384
c! : 2.5001795228545145;4.550786866840461==>: 4.809514270669059;3.973573889701278
c! : -2.5516525754105244;-3.5077986412293782==>: -1.9626953687698934;-3.444342229439341
c! : -2.5516525754105244;-3.5077986412293782==>: -1.1529795976482182;-2.3489600730060323
c! : -2.5516525754105244;-3.5077986412293782==>: -2.8653969879548913;-2.5012896097120207
c! : -2.5516525754105244;-3.5077986412293782==>: -1.8822045580012805;-4.207350627050857
c! : -2.5516525754105244;-3.5077986412293782==>: -2.1123522549086093;-3.217665315729288
c! : -2.5516525754105244;-3.5077986412293782==>: -4.784316619355327;-2.882450824199071
c! : -2.5516525754105244;-3.5077986412293782==>: -1.4163633638019357;-4.08694449605621
c! : 0.48481504714467416;3.015938108228191==>: 0.21855280866983584;2.1355442332200933
c! : 0.48481504714467416;3.015938108228191==>: 1.469367423093015;2.522727816353755
c! : 0.48481504714467416;3.015938108228191==>: -0.26593153878568554;1.2326554753066352
c! : 0.48481504714467416;3.015938108228191==>: -0.9545592898611837;4.1319729993534615
c! : 0.48481504714467416;3.015938108228191==>: 0.8824834002738866;4.741582114696474
c! : 0.48481504714467416;3.015938108228191==>: 1.441258174365947;3.8158853141306395
c! : 0.48481504714467416;3.015938108228191==>: -0.524126531732958;2.419638689614181
c! : -2.8653969879548913;-2.5012896097120207==>: -2.328243918573553;-2.801722470982393
c! : -2.8653969879548913;-2.5012896097120207==>: -2.5516525754105244;-3.5077986412293782
c! : -2.8653969879548913;-2.5012896097120207==>: -1.9626953687698934;-3.444342229439341
c! : -2.8653969879548913;-2.5012896097120207==>: -4.176667322147182;-1.5212140803738192
c! : -2.8653969879548913;-2.5012896097120207==>: -2.918714551229118;-1.25638652141303
c! : -2.8653969879548913;-2.5012896097120207==>: -1.8822045580012805;-4.207350627050857
c! : -2.8653969879548913;-2.5012896097120207==>: -3.797351721241111;-2.6223292108251783
c! : -2.8653969879548913;-2.5012896097120207==>: -4.784316619355327;-2.882450824199071
c! : -2.8653969879548913;-2.5012896097120207==>: -4.44815260429282;-2.598287040267253
c! : -3.8829969892837743;3.86625523878741==>: -2.3516564157250075;2.86249219700216
c! : -3.8829969892837743;3.86625523878741==>: -2.8897311544133197;3.3721048331240357
c! : -3.8829969892837743;3.86625523878741==>: -2.724393203387281;4.846617161245645
c! : -3.8829969892837743;3.86625523878741==>: -2.1532864330145296;4.206750644214177
c! : -3.8829969892837743;3.86625523878741==>: -3.700743479647083;4.931245295010886
c! : -3.8829969892837743;3.86625523878741==>: -4.300319119037087;2.7828746618068294
c! : -3.8829969892837743;3.86625523878741==>: -3.537481212523792;1.7723661947545164
c! : -3.8829969892837743;3.86625523878741==>: -3.44694132944273;4.480554049366836
c! : -3.8829969892837743;3.86625523878741==>: -2.2325978932617705;4.3504120657650205
c! : 1.4793074300290474;-3.2774397988733117==>: 2.1879534013583353;-1.878567534221307
c! : 1.4793074300290474;-3.2774397988733117==>: 0.6085177892184817;-2.800811198052018
c! : 1.4793074300290474;-3.2774397988733117==>: 2.4933886799023677;-2.944041517976772
c! : 1.4793074300290474;-3.2774397988733117==>: 2.989043308182797;-2.5173794280352455
c! : 1.4793074300290474;-3.2774397988733117==>: 3.0784454596928015;-3.8018022869914847
c! : 1.4793074300290474;-3.2774397988733117==>: 0.9320333395512828;-1.352076253360468
c! : 1.4793074300290474;-3.2774397988733117==>: 2.3421554605899155;-4.40192278515414
c! : 1.4793074300290474;-3.2774397988733117==>: -0.001759320582277013;-4.851548526017012
c! : 1.4793074300290474;-3.2774397988733117==>: 2.0998606824826016;-3.6164285545419474
c! : -1.4163633638019357;-4.08694449605621==>: -2.5516525754105244;-3.5077986412293782
c! : -1.4163633638019357;-4.08694449605621==>: -0.6729095200312427;-3.2169966189248544
c! : -1.4163633638019357;-4.08694449605621==>: -1.1529795976482182;-2.3489600730060323
c! : -1.4163633638019357;-4.08694449605621==>: -2.1123522549086093;-3.217665315729288
c! : -1.4163633638019357;-4.08694449605621==>: -0.001759320582277013;-4.851548526017012
c! : 2.3421554605899155;-4.40192278515414==>: 3.0326128374265853;-4.701080855037452
c! : 2.3421554605899155;-4.40192278515414==>: 2.4933886799023677;-2.944041517976772
c! : 2.3421554605899155;-4.40192278515414==>: 2.980784416072588;-4.843377373037186
c! : 2.3421554605899155;-4.40192278515414==>: 3.335140377671724;-3.140745063338135
c! : 2.3421554605899155;-4.40192278515414==>: 1.4793074300290474;-3.2774397988733117
c! : 2.3421554605899155;-4.40192278515414==>: 1.9054463918625633;-4.249757184733667
c! : 2.3421554605899155;-4.40192278515414==>: 1.3467722086555156;-3.6687942310543473
c! : -0.6729095200312427;-3.2169966189248544==>: 0.6085177892184817;-2.800811198052018
c! : -0.6729095200312427;-3.2169966189248544==>: -1.9626953687698934;-3.444342229439341
c! : -0.6729095200312427;-3.2169966189248544==>: -1.1529795976482182;-2.3489600730060323
c! : -0.6729095200312427;-3.2169966189248544==>: -0.8956366686034194;-1.2133583327933914
c! : -0.6729095200312427;-3.2169966189248544==>: -1.8822045580012805;-4.207350627050857
c! : -0.6729095200312427;-3.2169966189248544==>: -2.1123522549086093;-3.217665315729288
c! : -0.6729095200312427;-3.2169966189248544==>: -1.4163633638019357;-4.08694449605621
c! : -0.6729095200312427;-3.2169966189248544==>: -0.6002097629611445;-2.1189130867470682
c! : -0.6729095200312427;-3.2169966189248544==>: -0.001759320582277013;-4.851548526017012
c! : -1.9250091757144592;1.4500283287577975==>: -2.3516564157250075;2.86249219700216
c! : -1.9250091757144592;1.4500283287577975==>: -2.0539281231516595;2.4466263263086425
c! : -1.9250091757144592;1.4500283287577975==>: -0.26593153878568554;1.2326554753066352
c! : -1.9250091757144592;1.4500283287577975==>: -3.3455676090489925;0.9441406303771629
c! : -1.9250091757144592;1.4500283287577975==>: -3.161818919901113;0.7914274933991949
c! : -1.9250091757144592;1.4500283287577975==>: -1.554761993748368;0.6426283334910865
c! : -1.9250091757144592;1.4500283287577975==>: -2.625228779337877;0.5719953134332165
c! : 4.676498778916773;2.0729197344398056==>: 3.1302085671402935;1.7206990611016204
c! : 4.676498778916773;2.0729197344398056==>: 3.7509352288405378;4.609898500122631
c! : 4.676498778916773;2.0729197344398056==>: 2.604826859373482;1.5677304794281968
c! : 4.676498778916773;2.0729197344398056==>: 4.1901766306224975;0.7505116753251073
c! : 4.676498778916773;2.0729197344398056==>: 4.3400865012874235;0.7770472690160801
c! : 4.676498778916773;2.0729197344398056==>: 2.6030466872349862;1.988025716231137
c! : 4.676498778916773;2.0729197344398056==>: 3.622740194690735;4.372055467969384
c! : 4.676498778916773;2.0729197344398056==>: 4.2530540664674295;1.7883612855719502
c! : 0.6085177892184817;-2.800811198052018==>: 2.1879534013583353;-1.878567534221307
c! : 0.6085177892184817;-2.800811198052018==>: -0.6729095200312427;-3.2169966189248544
c! : 0.6085177892184817;-2.800811198052018==>: 1.4793074300290474;-3.2774397988733117
c! : 0.6085177892184817;-2.800811198052018==>: 0.9320333395512828;-1.352076253360468
c! : 0.6085177892184817;-2.800811198052018==>: 1.3467722086555156;-3.6687942310543473
c! : 0.6085177892184817;-2.800811198052018==>: -0.6002097629611445;-2.1189130867470682
c! : -1.9626953687698934;-3.444342229439341==>: -3.060612554730946;-2.0092556120183334
c! : -1.9626953687698934;-3.444342229439341==>: -2.328243918573553;-2.801722470982393
c! : -1.9626953687698934;-3.444342229439341==>: -2.5516525754105244;-3.5077986412293782
c! : -1.9626953687698934;-3.444342229439341==>: -0.6729095200312427;-3.2169966189248544
c! : -1.9626953687698934;-3.444342229439341==>: -1.1529795976482182;-2.3489600730060323
c! : -1.9626953687698934;-3.444342229439341==>: -2.8653969879548913;-2.5012896097120207
c! : -1.9626953687698934;-3.444342229439341==>: -2.139020817526921;-4.208253660700891
c! : 1.4067253094238188;-0.45614886311433445==>: 0.9618511367633111;-2.6941936163451476
c! : 1.4067253094238188;-0.45614886311433445==>: 3.0841462972249882;-0.9945965839946647
c! : 1.4067253094238188;-0.45614886311433445==>: 1.747025520894577;1.5890435328606163
c! : -4.477789400421943;0.31781996067811047==>: -4.499617414502968;-1.230878592444368
c! : -4.477789400421943;0.31781996067811047==>: -3.161818919901113;0.7914274933991949
c! : -4.477789400421943;0.31781996067811047==>: -3.724989905304038;-1.1116020259717594
c! : -4.477789400421943;0.31781996067811047==>: -4.576301588731983;0.5319740447656649
c! : 1.747025520894577;1.5890435328606163==>: 0.21855280866983584;2.1355442332200933
c! : 1.747025520894577;1.5890435328606163==>: 0.7844718116206923;3.495445266635402
c! : 1.747025520894577;1.5890435328606163==>: 1.469367423093015;2.522727816353755
c! : 1.747025520894577;1.5890435328606163==>: 2.604826859373482;1.5677304794281968
c! : 1.747025520894577;1.5890435328606163==>: 1.4067253094238188;-0.45614886311433445
c! : 1.747025520894577;1.5890435328606163==>: 2.5068160615290687;1.9431768738356805
c! : -3.797351721241111;-2.6223292108251783==>: -3.060612554730946;-2.0092556120183334
c! : -3.797351721241111;-2.6223292108251783==>: -4.176667322147182;-1.5212140803738192
c! : -3.797351721241111;-2.6223292108251783==>: -2.918714551229118;-1.25638652141303
c! : -3.797351721241111;-2.6223292108251783==>: -2.8653969879548913;-2.5012896097120207
c! : -3.797351721241111;-2.6223292108251783==>: -4.44815260429282;-2.598287040267253
c! : 0.9618511367633111;-2.6941936163451476==>: 2.1879534013583353;-1.878567534221307
c! : 0.9618511367633111;-2.6941936163451476==>: 1.4067253094238188;-0.45614886311433445
c! : 0.9618511367633111;-2.6941936163451476==>: 0.9320333395512828;-1.352076253360468
c! : -1.4456551244661178;3.7442624730291136==>: -2.0539281231516595;2.4466263263086425
c! : -1.4456551244661178;3.7442624730291136==>: -2.2325978932617705;4.3504120657650205
c! : 4.242718319782593;-1.6864469663543336==>: 2.4933886799023677;-2.944041517976772
c! : 4.242718319782593;-1.6864469663543336==>: 4.963040972652411;0.6301519123189294
c! : 4.242718319782593;-1.6864469663543336==>: 3.0841462972249882;-0.9945965839946647
c! : 4.242718319782593;-1.6864469663543336==>: 3.335140377671724;-3.140745063338135
c! : 4.242718319782593;-1.6864469663543336==>: 2.836853171272975;-2.240692895191062
c! : 2.604826859373482;1.5677304794281968==>: 3.1302085671402935;1.7206990611016204
c! : 2.604826859373482;1.5677304794281968==>: 1.469367423093015;2.522727816353755
c! : 2.604826859373482;1.5677304794281968==>: 3.713606287455761;3.117827677535688
c! : 2.604826859373482;1.5677304794281968==>: 1.747025520894577;1.5890435328606163
c! : 2.604826859373482;1.5677304794281968==>: 2.6030466872349862;1.988025716231137
c! : 2.604826859373482;1.5677304794281968==>: 2.5068160615290687;1.9431768738356805
c! : 2.604826859373482;1.5677304794281968==>: 4.676498778916773;2.0729197344398056
c! : -0.9545592898611837;4.1319729993534615==>: -2.3516564157250075;2.86249219700216
c! : -0.9545592898611837;4.1319729993534615==>: -2.35239025491802;3.8614697226085752
c! : -0.9545592898611837;4.1319729993534615==>: -2.724393203387281;4.846617161245645
c! : -0.9545592898611837;4.1319729993534615==>: 0.48481504714467416;3.015938108228191
c! : -0.9545592898611837;4.1319729993534615==>: -2.1532864330145296;4.206750644214177
c! : -0.9545592898611837;4.1319729993534615==>: 0.8824834002738866;4.741582114696474
c! : -0.9545592898611837;4.1319729993534615==>: -0.524126531732958;2.419638689614181
c! : -0.9545592898611837;4.1319729993534615==>: -2.2325978932617705;4.3504120657650205
c! : -4.300319119037087;2.7828746618068294==>: -2.3516564157250075;2.86249219700216
c! : -4.300319119037087;2.7828746618068294==>: -2.8897311544133197;3.3721048331240357
c! : -4.300319119037087;2.7828746618068294==>: -3.3455676090489925;0.9441406303771629
c! : -4.300319119037087;2.7828746618068294==>: -3.700743479647083;4.931245295010886
c! : -4.300319119037087;2.7828746618068294==>: -3.8829969892837743;3.86625523878741
c! : -4.300319119037087;2.7828746618068294==>: -4.576301588731983;0.5319740447656649
c! : 1.441258174365947;3.8158853141306395==>: 0.21855280866983584;2.1355442332200933
c! : 1.441258174365947;3.8158853141306395==>: 0.7844718116206923;3.495445266635402
c! : 1.441258174365947;3.8158853141306395==>: 0.48481504714467416;3.015938108228191
c! : 1.441258174365947;3.8158853141306395==>: 2.5001795228545145;4.550786866840461
c! : 1.441258174365947;3.8158853141306395==>: 3.622740194690735;4.372055467969384
c! : 1.441258174365947;3.8158853141306395==>: 2.5068160615290687;1.9431768738356805
c! : 4.2530540664674295;1.7883612855719502==>: 4.963040972652411;0.6301519123189294
c! : 4.2530540664674295;1.7883612855719502==>: 3.1302085671402935;1.7206990611016204
c! : 4.2530540664674295;1.7883612855719502==>: 3.713606287455761;3.117827677535688
c! : 4.2530540664674295;1.7883612855719502==>: 4.260371217982904;2.475893732159885
c! : 4.2530540664674295;1.7883612855719502==>: 2.6030466872349862;1.988025716231137
c! : 4.2530540664674295;1.7883612855719502==>: 4.809514270669059;3.973573889701278
c! : 4.2530540664674295;1.7883612855719502==>: 4.676498778916773;2.0729197344398056
c! : -0.001759320582277013;-4.851548526017012==>: -0.6729095200312427;-3.2169966189248544
c! : -0.001759320582277013;-4.851548526017012==>: -1.8822045580012805;-4.207350627050857
c! : -0.001759320582277013;-4.851548526017012==>: 1.4793074300290474;-3.2774397988733117
c! : -0.001759320582277013;-4.851548526017012==>: 1.9054463918625633;-4.249757184733667
c! : -0.001759320582277013;-4.851548526017012==>: 1.3467722086555156;-3.6687942310543473
c! : -0.001759320582277013;-4.851548526017012==>: -1.4163633638019357;-4.08694449605621
c! : -3.060612554730946;-2.0092556120183334==>: -4.499617414502968;-1.230878592444368
c! : -3.060612554730946;-2.0092556120183334==>: -2.328243918573553;-2.801722470982393
c! : -3.060612554730946;-2.0092556120183334==>: -1.9626953687698934;-3.444342229439341
c! : -3.060612554730946;-2.0092556120183334==>: -4.176667322147182;-1.5212140803738192
c! : -3.060612554730946;-2.0092556120183334==>: -3.724989905304038;-1.1116020259717594
c! : -3.060612554730946;-2.0092556120183334==>: -3.797351721241111;-2.6223292108251783
c! : -3.060612554730946;-2.0092556120183334==>: -2.1123522549086093;-3.217665315729288
c! : -3.060612554730946;-2.0092556120183334==>: -4.784316619355327;-2.882450824199071
c! : -3.060612554730946;-2.0092556120183334==>: -2.6531783584856408;-0.4833269870869952
c! : 4.3228807122203445;-4.775677007045914==>: 3.0326128374265853;-4.701080855037452
c! : 4.3228807122203445;-4.775677007045914==>: 2.4933886799023677;-2.944041517976772
c! : 4.3228807122203445;-4.775677007045914==>: 2.989043308182797;-2.5173794280352455
c! : 4.3400865012874235;0.7770472690160801==>: 3.1302085671402935;1.7206990611016204
c! : 4.3400865012874235;0.7770472690160801==>: 4.963040972652411;0.6301519123189294
c! : 4.3400865012874235;0.7770472690160801==>: 4.1901766306224975;0.7505116753251073
c! : 4.3400865012874235;0.7770472690160801==>: 4.260371217982904;2.475893732159885
c! : 4.3400865012874235;0.7770472690160801==>: 4.676498778916773;2.0729197344398056
c! : 4.3400865012874235;0.7770472690160801==>: 2.5068160615290687;1.9431768738356805
c! : 1.562363042517938;0.4176301345195643==>: 0.20632776762572647;-0.6513042648821603
c! : 1.562363042517938;0.4176301345195643==>: -0.26593153878568554;1.2326554753066352
c! : 1.562363042517938;0.4176301345195643==>: -0.23722812370428237;1.0752598458355065
c! : 1.562363042517938;0.4176301345195643==>: 2.6030466872349862;1.988025716231137
c! : 1.562363042517938;0.4176301345195643==>: 0.9320333395512828;-1.352076253360468
c! : 1.562363042517938;0.4176301345195643==>: 2.5068160615290687;1.9431768738356805
c! : 1.562363042517938;0.4176301345195643==>: -0.18205978257515465;0.9124243400364742
c! : 0.9320333395512828;-1.352076253360468==>: 0.6085177892184817;-2.800811198052018
c! : 0.9320333395512828;-1.352076253360468==>: 0.9618511367633111;-2.6941936163451476
c! : 0.9320333395512828;-1.352076253360468==>: 2.1879534013583353;-1.878567534221307
c! : 0.9320333395512828;-1.352076253360468==>: -0.8956366686034194;-1.2133583327933914
c! : 0.9320333395512828;-1.352076253360468==>: 1.4793074300290474;-3.2774397988733117
c! : 0.9320333395512828;-1.352076253360468==>: 1.562363042517938;0.4176301345195643
c! : 0.9320333395512828;-1.352076253360468==>: -0.6002097629611445;-2.1189130867470682
c! : 2.0998606824826016;-3.6164285545419474==>: 3.0326128374265853;-4.701080855037452
c! : 2.0998606824826016;-3.6164285545419474==>: 2.4933886799023677;-2.944041517976772
c! : 2.0998606824826016;-3.6164285545419474==>: 3.335140377671724;-3.140745063338135
c! : 2.0998606824826016;-3.6164285545419474==>: 1.4793074300290474;-3.2774397988733117
c! : 2.0998606824826016;-3.6164285545419474==>: 1.9054463918625633;-4.249757184733667
c! : 2.0998606824826016;-3.6164285545419474==>: 1.3467722086555156;-3.6687942310543473
c! : -0.18205978257515465;0.9124243400364742==>: -1.1622905589058572;-0.6035865080309506
c! : -0.18205978257515465;0.9124243400364742==>: -1.554761993748368;0.6426283334910865
c! : -0.18205978257515465;0.9124243400364742==>: -0.524126531732958;2.419638689614181
c! : -0.18205978257515465;0.9124243400364742==>: 1.562363042517938;0.4176301345195643
c! : -0.18205978257515465;0.9124243400364742==>: -0.9571891839438056;-0.5531206636791008
c! : -0.18205978257515465;0.9124243400364742==>: -1.4540660865987451;0.8251549653197285
c! : -2.8897311544133197;3.3721048331240357==>: -2.0539281231516595;2.4466263263086425
c! : -2.8897311544133197;3.3721048331240357==>: -2.3516564157250075;2.86249219700216
c! : -2.8897311544133197;3.3721048331240357==>: -2.724393203387281;4.846617161245645
c! : -2.8897311544133197;3.3721048331240357==>: -3.700743479647083;4.931245295010886
c! : -2.8897311544133197;3.3721048331240357==>: -4.300319119037087;2.7828746618068294
c! : -2.8897311544133197;3.3721048331240357==>: -3.8829969892837743;3.86625523878741
c! : -2.8897311544133197;3.3721048331240357==>: -3.44694132944273;4.480554049366836
c! : -2.8897311544133197;3.3721048331240357==>: -2.2325978932617705;4.3504120657650205
c! : -3.724989905304038;-1.1116020259717594==>: -3.060612554730946;-2.0092556120183334
c! : -3.724989905304038;-1.1116020259717594==>: -4.176667322147182;-1.5212140803738192
c! : -3.724989905304038;-1.1116020259717594==>: -4.477789400421943;0.31781996067811047
c! : -3.724989905304038;-1.1116020259717594==>: -2.918714551229118;-1.25638652141303
c! : -3.724989905304038;-1.1116020259717594==>: -3.814626382118923;-0.23811346005141587
c! : -3.724989905304038;-1.1116020259717594==>: -4.784316619355327;-2.882450824199071
c! : -3.724989905304038;-1.1116020259717594==>: -3.3697326257522286;-0.7789340247468104
c! : -3.724989905304038;-1.1116020259717594==>: -4.576301588731983;0.5319740447656649
c! : -3.724989905304038;-1.1116020259717594==>: -4.44815260429282;-2.598287040267253
c! : -0.9571891839438056;-0.5531206636791008==>: -1.1622905589058572;-0.6035865080309506
c! : -0.9571891839438056;-0.5531206636791008==>: 0.20632776762572647;-0.6513042648821603
c! : -0.9571891839438056;-0.5531206636791008==>: -0.18205978257515465;0.9124243400364742
c! : 3.0326128374265853;-4.701080855037452==>: 4.3228807122203445;-4.775677007045914
c! : 3.0326128374265853;-4.701080855037452==>: 2.980784416072588;-4.843377373037186
c! : 3.0326128374265853;-4.701080855037452==>: 3.0784454596928015;-3.8018022869914847
c! : 3.0326128374265853;-4.701080855037452==>: 3.335140377671724;-3.140745063338135
c! : 3.0326128374265853;-4.701080855037452==>: 1.3467722086555156;-3.6687942310543473
c! : 3.0326128374265853;-4.701080855037452==>: 2.0998606824826016;-3.6164285545419474
c! : 3.0326128374265853;-4.701080855037452==>: 2.3421554605899155;-4.40192278515414
c! : -2.724393203387281;4.846617161245645==>: -2.35239025491802;3.8614697226085752
c! : -2.724393203387281;4.846617161245645==>: -2.8897311544133197;3.3721048331240357
c! : -2.724393203387281;4.846617161245645==>: -0.9545592898611837;4.1319729993534615
c! : -2.724393203387281;4.846617161245645==>: -2.1532864330145296;4.206750644214177
c! : -2.724393203387281;4.846617161245645==>: -3.8829969892837743;3.86625523878741
c! : -2.724393203387281;4.846617161245645==>: -3.44694132944273;4.480554049366836
c! : 0.8824834002738866;4.741582114696474==>: 0.48481504714467416;3.015938108228191
c! : 0.8824834002738866;4.741582114696474==>: -0.9545592898611837;4.1319729993534615
c! : 0.8824834002738866;4.741582114696474==>: 2.5001795228545145;4.550786866840461
c! : 4.260371217982904;2.475893732159885==>: 3.7509352288405378;4.609898500122631
c! : 4.260371217982904;2.475893732159885==>: 3.713606287455761;3.117827677535688
c! : 4.260371217982904;2.475893732159885==>: 4.1901766306224975;0.7505116753251073
c! : 4.260371217982904;2.475893732159885==>: 4.3400865012874235;0.7770472690160801
c! : 4.260371217982904;2.475893732159885==>: 3.622740194690735;4.372055467969384
c! : 4.260371217982904;2.475893732159885==>: 4.2530540664674295;1.7883612855719502
c! : 4.260371217982904;2.475893732159885==>: 4.809514270669059;3.973573889701278
c! : 4.260371217982904;2.475893732159885==>: 2.5068160615290687;1.9431768738356805
c! : -0.23722812370428237;1.0752598458355065==>: 0.21855280866983584;2.1355442332200933
c! : -0.23722812370428237;1.0752598458355065==>: 0.20632776762572647;-0.6513042648821603
c! : -0.23722812370428237;1.0752598458355065==>: -0.524126531732958;2.419638689614181
c! : -0.23722812370428237;1.0752598458355065==>: 1.562363042517938;0.4176301345195643
c! : -0.23722812370428237;1.0752598458355065==>: -1.4540660865987451;0.8251549653197285
c! : 2.6030466872349862;1.988025716231137==>: 3.1302085671402935;1.7206990611016204
c! : 2.6030466872349862;1.988025716231137==>: 3.713606287455761;3.117827677535688
c! : 2.6030466872349862;1.988025716231137==>: 2.604826859373482;1.5677304794281968
c! : 2.6030466872349862;1.988025716231137==>: 4.1901766306224975;0.7505116753251073
c! : 2.6030466872349862;1.988025716231137==>: 1.562363042517938;0.4176301345195643
c! : 2.6030466872349862;1.988025716231137==>: 4.2530540664674295;1.7883612855719502
c! : 2.6030466872349862;1.988025716231137==>: 4.676498778916773;2.0729197344398056
c! : -2.35239025491802;3.8614697226085752==>: -2.0539281231516595;2.4466263263086425
c! : -2.35239025491802;3.8614697226085752==>: -2.724393203387281;4.846617161245645
c! : -2.35239025491802;3.8614697226085752==>: -0.9545592898611837;4.1319729993534615
c! : -2.35239025491802;3.8614697226085752==>: -2.1532864330145296;4.206750644214177
c! : -2.35239025491802;3.8614697226085752==>: -3.44694132944273;4.480554049366836
c! : 3.1302085671402935;1.7206990611016204==>: 1.469367423093015;2.522727816353755
c! : 3.1302085671402935;1.7206990611016204==>: 4.963040972652411;0.6301519123189294
c! : 3.1302085671402935;1.7206990611016204==>: 3.713606287455761;3.117827677535688
c! : 3.1302085671402935;1.7206990611016204==>: 2.604826859373482;1.5677304794281968
c! : 3.1302085671402935;1.7206990611016204==>: 4.1901766306224975;0.7505116753251073
c! : 3.1302085671402935;1.7206990611016204==>: 4.3400865012874235;0.7770472690160801
c! : 3.1302085671402935;1.7206990611016204==>: 2.6030466872349862;1.988025716231137
c! : 3.1302085671402935;1.7206990611016204==>: 4.2530540664674295;1.7883612855719502
c! : 3.1302085671402935;1.7206990611016204==>: 2.5068160615290687;1.9431768738356805
c! : 3.1302085671402935;1.7206990611016204==>: 4.676498778916773;2.0729197344398056
c! : -2.1532864330145296;4.206750644214177==>: -2.35239025491802;3.8614697226085752
c! : -2.1532864330145296;4.206750644214177==>: -2.724393203387281;4.846617161245645
c! : -2.1532864330145296;4.206750644214177==>: -0.9545592898611837;4.1319729993534615
c! : -2.1532864330145296;4.206750644214177==>: -3.700743479647083;4.931245295010886
c! : -2.1532864330145296;4.206750644214177==>: -3.8829969892837743;3.86625523878741
c! : -2.1532864330145296;4.206750644214177==>: -3.44694132944273;4.480554049366836
c! : -2.1532864330145296;4.206750644214177==>: -2.2325978932617705;4.3504120657650205
c! : 4.1901766306224975;0.7505116753251073==>: 3.9285732769055457;-1.5782599591824442
c! : 4.1901766306224975;0.7505116753251073==>: 4.963040972652411;0.6301519123189294
c! : 4.1901766306224975;0.7505116753251073==>: 3.1302085671402935;1.7206990611016204
c! : 4.1901766306224975;0.7505116753251073==>: 4.3400865012874235;0.7770472690160801
c! : 4.1901766306224975;0.7505116753251073==>: 4.260371217982904;2.475893732159885
c! : 4.1901766306224975;0.7505116753251073==>: 3.0841462972249882;-0.9945965839946647
c! : 4.1901766306224975;0.7505116753251073==>: 2.6030466872349862;1.988025716231137
c! : 4.1901766306224975;0.7505116753251073==>: 4.676498778916773;2.0729197344398056
c! : 4.1901766306224975;0.7505116753251073==>: 2.5068160615290687;1.9431768738356805
c! : 3.0784454596928015;-3.8018022869914847==>: 3.0326128374265853;-4.701080855037452
c! : 3.0784454596928015;-3.8018022869914847==>: 2.4933886799023677;-2.944041517976772
c! : 3.0784454596928015;-3.8018022869914847==>: 2.980784416072588;-4.843377373037186
c! : 3.0784454596928015;-3.8018022869914847==>: 2.989043308182797;-2.5173794280352455
c! : 3.0784454596928015;-3.8018022869914847==>: 3.335140377671724;-3.140745063338135
c! : 3.0784454596928015;-3.8018022869914847==>: 2.836853171272975;-2.240692895191062
c! : 3.0784454596928015;-3.8018022869914847==>: 1.4793074300290474;-3.2774397988733117
c! : 3.0841462972249882;-0.9945965839946647==>: 3.9285732769055457;-1.5782599591824442
c! : 3.0841462972249882;-0.9945965839946647==>: 4.242718319782593;-1.6864469663543336
c! : 3.0841462972249882;-0.9945965839946647==>: 4.1901766306224975;0.7505116753251073
c! : 3.0841462972249882;-0.9945965839946647==>: 1.4067253094238188;-0.45614886311433445
c! : 3.0841462972249882;-0.9945965839946647==>: 2.836853171272975;-2.240692895191062
c! : 3.335140377671724;-3.140745063338135==>: 3.0326128374265853;-4.701080855037452
c! : 3.335140377671724;-3.140745063338135==>: 2.1879534013583353;-1.878567534221307
c! : 3.335140377671724;-3.140745063338135==>: 3.6618132097732055;-4.196124310536079
c! : 3.335140377671724;-3.140745063338135==>: 4.242718319782593;-1.6864469663543336
c! : 3.335140377671724;-3.140745063338135==>: 2.980784416072588;-4.843377373037186
c! : 3.335140377671724;-3.140745063338135==>: 2.989043308182797;-2.5173794280352455
c! : 3.335140377671724;-3.140745063338135==>: 3.0784454596928015;-3.8018022869914847
c! : 3.335140377671724;-3.140745063338135==>: 2.836853171272975;-2.240692895191062
c! : 3.335140377671724;-3.140745063338135==>: 3.7178913463499708;-2.0980857057086713
c! : 3.335140377671724;-3.140745063338135==>: 2.0998606824826016;-3.6164285545419474
c! : 3.335140377671724;-3.140745063338135==>: 2.3421554605899155;-4.40192278515414
c! : -2.1123522549086093;-3.217665315729288==>: -3.060612554730946;-2.0092556120183334
c! : -2.1123522549086093;-3.217665315729288==>: -2.328243918573553;-2.801722470982393
c! : -2.1123522549086093;-3.217665315729288==>: -2.5516525754105244;-3.5077986412293782
c! : -2.1123522549086093;-3.217665315729288==>: -0.6729095200312427;-3.2169966189248544
